,pid,pos,artist_name,track_uri,artist_uri,track_name,album_uri,duration_ms,album_name,acousticness,energy,liveness,loudness,tempo,valence,danceability,speechiness
3345,53,84,Franz Liszt,spotify:track:1cfKgJGoMEDo867Hu8pLrn,spotify:artist:1385hLNbrnbCJGokfH2ac2,Première année: Suisse S.160: II.Au lac de Wallenstadt,spotify:album:2kc3vxOheDpRKYOD8vlWkS,161280,Première année : Suisse S.160: II.Au lac de Wallenstadt,0.994,0.00758,0.159,-35.352,70.707,0.0409,0.292,0.0351
3346,53,85,Frédéric Chopin,spotify:track:6jlWGbYCvnXVyeIJ3TfXW4,spotify:artist:7y97mc3bZRFXzT2szRM4L4,"Nocturnes, Op. 9: No. 1 in B-Flat Minor",spotify:album:0MGy4VHcXSe2Jtyu7EpEjm,321000,The Original Jacket Collection - Rubinstein Plays Chopin,0.993,0.0157,0.0805,-24.585,52.581,0.0549,0.266,0.0384
3347,53,86,Frédéric Chopin,spotify:track:5DU6w1coKfwLgpzQtGt9H3,spotify:artist:7y97mc3bZRFXzT2szRM4L4,"Ballade No. 3 In A Flat Major, Op. 47",spotify:album:2bIJ4ctfpmmWdV7TF1AsX6,469613,Chopin: Piano Concerto No. 1; Ballades,0.987,0.0636,0.161,-22.627,131.445,0.0772,0.37,0.0417
3348,53,87,Giacomo Puccini,spotify:track:5yG77hZzOEGGOpQ00lA072,spotify:artist:0OzxPXyowUEQ532c9AmHUR,Gianni Schicchi - Arr. Mikhashoff: O mio babbino caro,spotify:album:1LDTtfDoiDHIFhP212Vtfq,172431,Aria: Opera Without Words,0.992,0.0192,0.124,-28.778,103.403,0.0804,0.321,0.0471
3349,53,88,François Couperin,spotify:track:5j5kDWEJSCCqyZuJuccXbx,spotify:artist:4kVLtXuKJTE7SgYd2sQtaL,La Couperin (21e ordre),spotify:album:557m98187ESDk10gWNyTMr,234053,Couperin: Tic Toc Choc,0.992,0.106,0.107,-27.48,117.823,0.257,0.321,0.0464
3350,53,89,Franz Joseph Haydn,spotify:track:5e7fXvYj5qmkrEjiyZrWgX,spotify:artist:656RXuyw7CE0dtjdPgjJV6,"Concerto pour pianoforte et orchestre en Ré majeur, Hob.XVIII:11: Concerto pour pianoforte et orchestre en Ré Majeur, Hob.XVIII:11: II. Un poco adagio",spotify:album:2CayUD966xV26YkIP5nXuo,373200,Haydn: Piano Concertos,0.964,0.126,0.107,-23.823,71.702,0.039,0.238,0.0392
3351,53,90,Wolfgang Amadeus Mozart,spotify:track:4gMOjd2nv4wPWnirCdX2sE,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,"Requiem in D minor, K.626: 1. Introitus: Requiem",spotify:album:14M8paWxq3o3z3oBHFhFAA,915893,Amadeus,0.984,0.19,0.0683,-15.423,73.736,0.0399,0.1,0.0389
3352,53,91,London Philharmonic Orchestra,spotify:track:1zz2CSclaxD3ql7M9Y8YI3,spotify:artist:3PfJE6ebCbCHeuqO4BfNeA,"Nabucco: Chorus of the Hebrew Slaves, ""Va pensiero, sull'ali dorate""",spotify:album:0bgjJ99UFbk0yBOzjJl7cq,299253,The 50 Greatest Pieces of Classical Music,0.989,0.0945,0.102,-16.475,124.206,0.0574,0.224,0.0426
3353,53,92,Wolfgang Amadeus Mozart,spotify:track:4OUWkTeqDaLNLX7X1le81a,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,"Die Zauberflöte, K.620 / Act 2: ""Der Hölle Rache kocht in meinem Herze"" - Excerpt",spotify:album:30kbzPYASTT8uiZzBCunak,175000,Mozart: The Magic Flute (Die Zauberflöte),0.964,0.106,0.204,-19.67,147.71,0.314,0.429,0.0533
3354,53,93,London Philharmonic Orchestra,spotify:track:1zz2CSclaxD3ql7M9Y8YI3,spotify:artist:3PfJE6ebCbCHeuqO4BfNeA,"Nabucco: Chorus of the Hebrew Slaves, ""Va pensiero, sull'ali dorate""",spotify:album:0bgjJ99UFbk0yBOzjJl7cq,299253,The 50 Greatest Pieces of Classical Music,0.989,0.0945,0.102,-16.475,124.206,0.0574,0.224,0.0426
3355,53,94,Philippe Gille,spotify:track:7GubM8BpKWvAOJrLIVmFm9,spotify:artist:0dqWnVEpkP5w0pgAAax4M7,"Lakmé., Act One: Dôme épais le jasmin à la rose s'assemble (Lakmé/Mallika)",spotify:album:10KXo7wQBSxB4HegfvJ4lJ,284813,Delibes : Lakmé/Lombard,0.969,0.0612,0.252,-23.832,134.743,0.0365,0.267,0.0452
3356,53,95,Henri Meilhac,spotify:track:7iSn3lG3JRf6xrbbGYITh1,spotify:artist:4LNlP3wnJI7GN1TOHrJYMC,"Carmen, Act I: No.5a Air et Choeur : L'amour est un enfant Bohème (Original version)(Carmen/Cigarières/Jeunes gens/Dragons)",spotify:album:1mLhxBQ4nvRSsOFKKDJSDz,275467,Bizet : Carmen (Highlights),0.979,0.0617,0.0855,-21.842,115.825,0.17,0.364,0.0564
3357,53,96,Dame Joan Sutherland,spotify:track:3iVh3cgWwbYNFGZz5W8g12,spotify:artist:57ut70dPEUxC1dk83YY3hY,"La traviata, Act 1: ""Libiamo, ne' lieti calici"" (Live)",spotify:album:6vpqQgAQDEu45RwBDDLTWT,195800,I Do! - Classical Wedding Music,0.945,0.153,0.733,-19.146,79.185,0.278,0.322,0.0558
3358,53,97,Giacomo Puccini,spotify:track:14QVhdLnPnl30WYd9vV3yy,spotify:artist:0OzxPXyowUEQ532c9AmHUR,Chi il bel sogno di Doretta from La rondine,spotify:album:6pLDSIkfS0YwXrX4OuqLdZ,198933,Greatest Hits - Puccini,0.951,0.219,0.105,-18.472,81.765,0.0383,0.268,0.0601
3359,53,98,Giuseppe Verdi,spotify:track:6nvWBffaa8BST1Gl1zejIE,spotify:artist:1JOQXgYdQV2yfrhewqx96o,Messa da Requiem: 2. Dies irae,spotify:album:2y3hpnJvZuDln1HLBkz0n6,159627,Verdi: Messa da Requiem,0.841,0.263,0.0798,-13.814,71.457,0.209,0.207,0.033
3360,53,99,London Philharmonic Orchestra,spotify:track:2d7139N7CJ9eJmGVE42Y44,spotify:artist:3PfJE6ebCbCHeuqO4BfNeA,Carmina Burana: O Fortuna,spotify:album:0bgjJ99UFbk0yBOzjJl7cq,162773,The 50 Greatest Pieces of Classical Music,0.96,0.307,0.0854,-13.074,136.883,0.338,0.392,0.0333
3361,53,100,Giacomo Puccini,spotify:track:4Lm6CsoqhXgye6AFJ9m9j4,spotify:artist:0OzxPXyowUEQ532c9AmHUR,Gianni Schicchi: O mio babbino caro,spotify:album:3KTr3GgVb4JY8SGEBEpIqX,140133,Simple Gifts,0.971,0.0759,0.125,-21.883,73.005,0.0391,0.159,0.0553
3362,53,101,Ludwig van Beethoven,spotify:track:2yJ3KQs3cbERTgJn1CTITg,spotify:artist:2wOqMjp9TyABvtHdOSOTUS,"Beethoven: Symphony No. 9 in D Minor, Op. 125: 'Ode to Joy'",spotify:album:32ga7Xs4sM9tG7XwQJ8g0E,374173,Ode An Die Freude / Ode To Joy - Best Of Beethoven,0.92,0.334,0.128,-14.475,76.44,0.227,0.203,0.0406
3363,54,0,Anthony Hamilton,spotify:track:7tbDfSXsYcUtqIOyLm0pfu,spotify:artist:2DzRMyWgjuMbYvt5BLbpCo,Pray For Me,spotify:album:545a3sdz0JkH85iYFZPiR4,279893,Back To Love (Deluxe Version),0.316,0.436,0.105,-5.933,127.993,0.21,0.78,0.0478
3364,54,1,Miguel,spotify:track:5hJFhO9dvhJoDvUZZ9iWSw,spotify:artist:360IAlyVv4PCEVjgyMZrxK,Adorn,spotify:album:4Rvzx3X6hcDb7nty1IzVP4,193147,Kaleidoscope Dream (Deluxe Version),0.0543,0.576,0.187,-5.693,179.063,0.235,0.625,0.175
3365,54,2,Musiq Soulchild,spotify:track:1w9beBXijjhi5neTVuyQMc,spotify:artist:3UVRliakQfa1pMWIsNuiZ8,Momentinlife,spotify:album:4Po5iqYV6QhLNxLowbCHg7,283720,soulstar,0.103,0.623,0.128,-6.771,83.799,0.382,0.382,0.0803
3366,54,3,Anthony Hamilton,spotify:track:7qbHUQWFTROpJac9eKeABa,spotify:artist:2DzRMyWgjuMbYvt5BLbpCo,Her Heart,spotify:album:1xTRYZDc7AwA7alqkUSgnP,243493,The Point Of It All,0.647,0.417,0.103,-6.286,89.447,0.227,0.548,0.0268
3367,54,4,Maxwell,spotify:track:5LcwQVHu36euuOcRiV8d9V,spotify:artist:2AOt5htsbtyaHd5Eq3kl3j,Submerge:Til We Become The Sun,spotify:album:0J77zliHuILygTDdISxg9x,385733,Embrya,0.428,0.317,0.121,-15.894,132.003,0.336,0.604,0.0345
3368,54,5,John Legend,spotify:track:04SRdirS3rlXlkLbnHdkvn,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,Coming Home,spotify:album:1ZWwFwSKaREGLWxpGiPAoF,305133,Once Again,0.339,0.446,0.11,-8.982,129.962,0.141,0.572,0.029
3369,54,6,Alicia Keys,spotify:track:4JOP8ELK6AaeySe7sKe996,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Un-thinkable (I'm Ready),spotify:album:0Rxab8t0y7GlaTJTHX2wEN,249240,The Element Of Freedom,0.732,0.507,0.106,-7.892,86.099,0.337,0.595,0.0618
3370,54,7,Musiq Soulchild,spotify:track:0ODFPypnJLE6hKgahiuSzn,spotify:artist:3UVRliakQfa1pMWIsNuiZ8,teachme,spotify:album:71mJS6A4t23avivfhfvhVg,260773,Luvanmusiq,0.473,0.61,0.0722,-5.11,172.969,0.436,0.499,0.135
3371,54,8,Leela James,spotify:track:5GFOBEhxOYCG2yM8vBgtdD,spotify:artist:5sennRot4Ls82wfspEQuf2,Don't Speak,spotify:album:1PI1juIuPm3zq1nIOBJl5S,283866,A Change Is Gonna Come,0.122,0.766,0.214,-6.211,81.112,0.543,0.512,0.189
3372,54,9,Anthony Hamilton,spotify:track:7sDHATTxfsfqMsLxYMZhTo,spotify:artist:2DzRMyWgjuMbYvt5BLbpCo,I Tried,spotify:album:0qN4uk3SGen6vUOjImJ6em,302187,Comin' From Where I'm From,0.1,0.51,0.1,-6.233,140.879,0.461,0.661,0.0578
3373,54,10,Floetry,spotify:track:0khnsS3vcqT6qngEhZCk4c,spotify:artist:0un6YenPxWZ2VW4aFGMupM,Getting Late,spotify:album:37dLqaW3KP18Aeqesq0Exi,406733,Floetic,0.247,0.3,0.0917,-9.371,153.763,0.438,0.501,0.121
3374,54,11,Maxwell,spotify:track:3uMigZrW9l9De8roOy6CAn,spotify:artist:2AOt5htsbtyaHd5Eq3kl3j,Fistful of Tears,spotify:album:1cXFSOdjxmS13cOTtnNQAo,219267,BLACKsummers'night (2009),0.176,0.62,0.101,-6.995,123.032,0.701,0.744,0.0558
3375,54,12,Jill Scott,spotify:track:6TqvXYq3rZXM02fvunVsh6,spotify:artist:6AVLthptCPhfrxlHadOBJD,The Light Of The Sun - Bonus Track,spotify:album:30M08cscoQBug3v6YUbq97,386560,The Light Of The Sun,0.446,0.558,0.161,-10.319,148.823,0.353,0.587,0.0446
3376,54,13,Musiq Soulchild,spotify:track:3oXNIpoUMdk8qGkwCeXqGv,spotify:artist:3UVRliakQfa1pMWIsNuiZ8,Halfcrazy - Album Version (Edited),spotify:album:070dWVyJIxcKQmxPRov0Y5,254493,Juslisen,0.462,0.769,0.0485,-6.057,101.954,0.414,0.412,0.182
3377,54,14,John Legend,spotify:track:1U0OMWvR89Cm20vCNar50f,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,Quickly,spotify:album:11sKu4dBGvmEZTuVw9EC9A,222667,Evolver,0.231,0.701,0.203,-4.345,99.991,0.77,0.736,0.1
3378,54,15,Alicia Keys,spotify:track:0NWJPV3utX0J4tfwzyotNB,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Like You'll Never See Me Again - Main,spotify:album:0neqylYFL6s6Ikdf3UFmUo,315360,As I Am,0.164,0.658,0.109,-8.063,127.892,0.276,0.548,0.0314
3379,54,16,Kindred The Family Soul,spotify:track:7tYhmmzNtUpfWimnlhN4vz,spotify:artist:3RDl7kNfhB72Ojsc2qiyfy,Rhythm of Love,spotify:album:7jLmyshz30Q8A1MY3sEkGO,370520,Surrender to Love,0.0486,0.702,0.0956,-6.29,71.075,0.433,0.571,0.243
3380,54,17,The Roots,spotify:track:4LopXpYv1Kz38jK1u4tVa3,spotify:artist:78xUyw6FkVZrRAtziFdtdu,The Return To Innocence Lost,spotify:album:0qbl8aNaCUOvX8HGsZYLfh,340200,Things Fall Apart,0.671,0.301,0.463,-16.988,120.706,0.457,0.574,0.474
3381,54,18,Jill Scott,spotify:track:3ghPYXzDWs7UtQo22Hod62,spotify:artist:6AVLthptCPhfrxlHadOBJD,Love Rain,spotify:album:620y2xi6SkUb6IZlnnWxuG,252133,"Who Is Jill Scott? - Words and Sounds, Vol. 1",0.168,0.313,0.144,-12.136,85.875,0.306,0.613,0.256
3382,54,19,Maxwell,spotify:track:6l4TNbfPtNAOOlGIfceSaO,spotify:artist:2AOt5htsbtyaHd5Eq3kl3j,Ascension (Don't Ever Wonder),spotify:album:2k5YAxjmAD3DmYtmlrY64p,346133,Maxwell's Urban Hang Suite,0.0805,0.471,0.131,-10.48,96.038,0.778,0.753,0.0317
3383,54,20,The Roots,spotify:track:71he7ShvDkKna60RozMqyN,spotify:artist:78xUyw6FkVZrRAtziFdtdu,You Got Me (Featuring Jill Scott) - Live / 1999,spotify:album:6OCSibUr3YdAaqBCTfhuSB,530867,The Roots Come Alive,0.228,0.895,0.751,-2.891,78.857,0.533,0.378,0.377
3384,54,21,Floetry,spotify:track:57Sue0eOgweOlVxc6g2yCo,spotify:artist:0un6YenPxWZ2VW4aFGMupM,If I Was A Bird,spotify:album:37dLqaW3KP18Aeqesq0Exi,303067,Floetic,0.101,0.548,0.0404,-9.34,101.954,0.465,0.365,0.0397
3385,54,22,John Legend,spotify:track:0LtHtO2Muh4PCYeg92SBq9,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,So High,spotify:album:0SMUTN2QRLhdrfSfOUAZZ2,307493,Get Lifted,0.521,0.348,0.0954,-11.561,68.182,0.252,0.347,0.0613
3386,54,23,Jill Scott,spotify:track:6fgNHU44BrF3H7jCsgnc7Y,spotify:artist:6AVLthptCPhfrxlHadOBJD,Rasool,spotify:album:2lF5mGt41A5MWhkP0vwAfd,507120,Jill Scott Live In Paris,0.585,0.241,0.718,-13.597,77.334,0.178,0.527,0.479
3387,54,24,Anthony Hamilton,spotify:track:3Cr8Os0nVRQbH0B4y7HFC4,spotify:artist:2DzRMyWgjuMbYvt5BLbpCo,Please Stay,spotify:album:1xTRYZDc7AwA7alqkUSgnP,302920,The Point Of It All,0.179,0.449,0.102,-5.531,132.445,0.119,0.649,0.0433
3388,54,25,John Legend,spotify:track:2q0UBlr0ptqyZ2JH1LO7tH,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,Live It Up,spotify:album:0QtPeJVJ7l0w7K6681fbaV,275067,Get Lifted,0.303,0.632,0.304,-5.971,77.993,0.637,0.68,0.0398
3389,54,26,The Roots,spotify:track:7qe4ZA88R4HFS9V3PTI6rJ,spotify:artist:78xUyw6FkVZrRAtziFdtdu,Essaywhuman?!! - Live (1999 Bowery Ballroom),spotify:album:6OCSibUr3YdAaqBCTfhuSB,314960,The Roots Come Alive,0.294,0.887,0.905,-2.921,82.436,0.461,0.594,0.486
3390,54,27,Jill Scott,spotify:track:53083vabDSkdpggjQkz3qS,spotify:artist:6AVLthptCPhfrxlHadOBJD,"He Loves Me (Lyzel in E Flat) [Movements I, II & III]",spotify:album:4qUhtl9sum7gV3mEbEoV2k,542160,Experience: Jill Scott 826+,0.135,0.542,0.958,-13.523,125.669,0.214,0.461,0.2
3391,54,28,Musiq Soulchild,spotify:track:1DTRyqSQ6CfDs46Ft9vUpR,spotify:artist:3UVRliakQfa1pMWIsNuiZ8,Mary Go Round,spotify:album:2RmMKj20xouC3Mqq1CyZ3c,221240,Aijuswanaseing,0.305,0.472,0.119,-8.215,141.283,0.497,0.554,0.285
3392,54,29,Maxwell,spotify:track:22NLm3IIR9NLG0cUYtmHMW,spotify:artist:2AOt5htsbtyaHd5Eq3kl3j,Pretty Wings - uncut,spotify:album:1cXFSOdjxmS13cOTtnNQAo,310520,BLACKsummers'night (2009),0.252,0.402,0.0886,-10.496,115.561,0.2,0.563,0.0668
3393,54,30,The Roots,spotify:track:4prR1tbk3N3MJCGvWza5Ev,spotify:artist:78xUyw6FkVZrRAtziFdtdu,Love Of My Life (Featuring Common) - Live (1999 Bowery Ballroom),spotify:album:6OCSibUr3YdAaqBCTfhuSB,223800,The Roots Come Alive,0.335,0.889,0.789,-2.097,88.466,0.587,0.608,0.356
3394,54,31,Floetry,spotify:track:6XeOjzNXo3OaAxdSC9ywbp,spotify:artist:0un6YenPxWZ2VW4aFGMupM,Opera,spotify:album:37dLqaW3KP18Aeqesq0Exi,240133,Floetic,0.26,0.921,0.19,-5.066,97.067,0.702,0.676,0.321
3395,54,32,Anthony Hamilton,spotify:track:1SgHNH36l41IIhuYGY4VCa,spotify:artist:2DzRMyWgjuMbYvt5BLbpCo,Pass Me Over,spotify:album:7AnGF7p32IpTeDpbkc8uKJ,400133,Ain't Nobody Worryin',0.261,0.557,0.129,-8.079,155.687,0.482,0.544,0.0521
3396,54,33,The Roots,spotify:track:1ASnT2nEbBpauW3m5mx5qt,spotify:artist:78xUyw6FkVZrRAtziFdtdu,Proceed - Live (1999 Elysee Mountmartre),spotify:album:6OCSibUr3YdAaqBCTfhuSB,164733,The Roots Come Alive,0.344,0.925,0.383,-3.058,86.783,0.728,0.71,0.34
3397,54,34,Floetry,spotify:track:3VvsbwvnTw6NOlnCFR0nAK,spotify:artist:0un6YenPxWZ2VW4aFGMupM,Imagination,spotify:album:6u3NZOGzpHtBoTp9gPshVL,394947,Flo'Ology,0.0913,0.429,0.0319,-11.23,116.515,0.465,0.649,0.0802
3398,54,35,Anthony Hamilton,spotify:track:66zQcH3Ey02YQj4Z96zSJq,spotify:artist:2DzRMyWgjuMbYvt5BLbpCo,Prayin' For You/Superman,spotify:album:1xTRYZDc7AwA7alqkUSgnP,473867,The Point Of It All,0.358,0.691,0.156,-4.994,114.863,0.204,0.684,0.228
3399,54,36,The Roots,spotify:track:24aLf84qRZuhMDE0pkBXb1,spotify:artist:78xUyw6FkVZrRAtziFdtdu,Star/Pointro,spotify:album:1ZLd3CcWtnSI18EfBIhTKa,456147,The Tipping Point,0.361,0.772,0.124,-6.069,89.86,0.508,0.642,0.458
3400,54,37,Maxwell,spotify:track:6vlQJsOZ1WsYREWLZ6WTIf,spotify:artist:2AOt5htsbtyaHd5Eq3kl3j,Help Somebody,spotify:album:1cXFSOdjxmS13cOTtnNQAo,241520,BLACKsummers'night (2009),0.141,0.768,0.146,-6.687,186.15,0.67,0.568,0.0623
3401,54,38,John Legend,spotify:track:0FsqhyyHNZJfK29IpHihMK,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,No Other Love,spotify:album:11sKu4dBGvmEZTuVw9EC9A,239067,Evolver,0.0611,0.677,0.106,-6.056,164.035,0.694,0.636,0.124
3402,54,39,India.Arie,spotify:track:1ZLa9gHN1bnjRtXI3NapTW,spotify:artist:7Gf3LSwa5hh8Cjo60WhVjC,Ready For Love,spotify:album:6ApdnTHD5zXzmZqxf0TA9Z,268800,Acoustic Soul,0.804,0.145,0.111,-12.775,121.841,0.186,0.54,0.0301
3403,54,40,Chrisette Michele,spotify:track:5p3N0c0yJW70k7Xudt6u8x,spotify:artist:3YJMzGjAm245zwJooY7PEj,Love Is You,spotify:album:0Hivy0BMHGqvqE7syF72j9,196960,I Am,0.942,0.225,0.127,-10.361,92.356,0.235,0.49,0.0721
3404,54,41,Musiq Soulchild,spotify:track:4GhbRPmkVfAZmSQZqdifrn,spotify:artist:3UVRliakQfa1pMWIsNuiZ8,ifuleave [feat. Mary J. Blige],spotify:album:50kPvqerqvDdl0JoWNMukp,252440,onmyradio,0.208,0.752,0.164,-3.244,122.775,0.728,0.467,0.232
3405,54,42,Anthony Hamilton,spotify:track:5FqvgbmQPmJq7iPWcpBGTV,spotify:artist:2DzRMyWgjuMbYvt5BLbpCo,I'm Ready,spotify:album:545a3sdz0JkH85iYFZPiR4,233693,Back To Love (Deluxe Version),0.254,0.674,0.146,-6.206,122.477,0.432,0.635,0.0815
3406,54,43,Jill Scott,spotify:track:26yDWlhs3PlWpLsktDNMdD,spotify:artist:6AVLthptCPhfrxlHadOBJD,Le BOOM Vent Suite,spotify:album:52UuhKOKOB1PWL1DVAC3os,540533,The Light Of The Sun,0.0457,0.634,0.117,-5.982,97.837,0.399,0.495,0.0997
3407,54,44,Maxwell,spotify:track:4McigacczVYBoJRJDJRZEC,spotify:artist:2AOt5htsbtyaHd5Eq3kl3j,For Lovers Only - Uncut,spotify:album:5ZCuK2Y7Asm9fGEOPFENd6,221573,Now,0.805,0.431,0.0974,-9.334,110.099,0.259,0.456,0.0635
3408,54,45,Erykah Badu,spotify:track:6qvtiA4wQQliK6K7oRdovk,spotify:artist:7IfculRW2WXyzNQ8djX8WX,Green Eyes,spotify:album:3cADvHRdKniF9ELCn1zbGH,604973,Mama's Gun,0.298,0.288,0.0449,-13.295,63.06,0.198,0.411,0.0565
3409,54,46,Chrisette Michele,spotify:track:1HnPwLQitEh2mk0G0LmPYZ,spotify:artist:3YJMzGjAm245zwJooY7PEj,I Am One,spotify:album:0Hivy0BMHGqvqE7syF72j9,225587,I Am,0.832,0.253,0.12,-10.943,141.99,0.315,0.413,0.0385
3410,54,47,Musiq Soulchild,spotify:track:42vMUvweeA0yecNQkbZXjj,spotify:artist:3UVRliakQfa1pMWIsNuiZ8,You Be Alright,spotify:album:2RmMKj20xouC3Mqq1CyZ3c,420707,Aijuswanaseing,0.312,0.307,0.262,-11.883,111.486,0.354,0.581,0.1
3411,54,48,Jill Scott,spotify:track:1CeizRCGEYPWooEeVfmyFL,spotify:artist:6AVLthptCPhfrxlHadOBJD,A Long Walk,spotify:album:620y2xi6SkUb6IZlnnWxuG,280973,"Who Is Jill Scott? - Words and Sounds, Vol. 1",0.0617,0.541,0.112,-9.295,75.714,0.28,0.713,0.248
3412,54,49,Floetry,spotify:track:2fE4MbwX3QGMzNaMjGVhtw,spotify:artist:0un6YenPxWZ2VW4aFGMupM,Say Yes,spotify:album:37dLqaW3KP18Aeqesq0Exi,268373,Floetic,0.211,0.398,0.113,-12.932,117.901,0.428,0.747,0.0743
3413,54,50,Anthony Hamilton,spotify:track:0SoW5X7IjAtRqjEA1cMV7j,spotify:artist:2DzRMyWgjuMbYvt5BLbpCo,Georgie Parker,spotify:album:6pERm8WL6VcdNLpo07n3zA,234960,Soulife,0.198,0.55,0.0751,-6.792,133.74,0.801,0.759,0.0365
3414,54,51,Maxwell,spotify:track:0f62w1teOSaYgKObtzygaR,spotify:artist:2AOt5htsbtyaHd5Eq3kl3j,Bad Habits - uncut,spotify:album:1cXFSOdjxmS13cOTtnNQAo,352280,BLACKsummers'night (2009),0.0873,0.67,0.0794,-7.645,148.02,0.661,0.661,0.258
3415,54,52,India.Arie,spotify:track:3Gw7Uf3Jvk02EPBmua4SCp,spotify:artist:7Gf3LSwa5hh8Cjo60WhVjC,Chocolate High,spotify:album:2ZooOmWqS3XCNVZIZV9IB5,283040,TESTIMONY VOL. 2: LOVE & POLITICS,0.498,0.764,0.316,-3.998,83.013,0.6,0.557,0.104
3416,54,53,Jaheim,spotify:track:7A1uqFLf1ZogDxxQZDoZHK,spotify:artist:4sbB4Yy6Qig51pKCIKSLw3,Fabulous,spotify:album:10NYla7wqjbdNXNExgtRGa,227067,Still Ghetto,0.548,0.464,0.161,-7.573,75.982,0.598,0.657,0.0614
3417,54,54,Anthony Hamilton,spotify:track:5EzvEty2nn7vef95D9Y4cX,spotify:artist:2DzRMyWgjuMbYvt5BLbpCo,My First Love,spotify:album:0qN4uk3SGen6vUOjImJ6em,370960,Comin' From Where I'm From,0.219,0.519,0.755,-6.051,77.493,0.367,0.632,0.0552
3418,54,55,John Legend,spotify:track:1wvWU8XdhyGrQamm8CTkvU,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,Show Me,spotify:album:1ZWwFwSKaREGLWxpGiPAoF,298467,Once Again,0.76,0.444,0.137,-9.05,94.086,0.237,0.633,0.0255
3419,54,56,Jaheim,spotify:track:3OQu3z3okKVmWxSXTTHak5,spotify:artist:4sbB4Yy6Qig51pKCIKSLw3,Put That Woman First,spotify:album:10NYla7wqjbdNXNExgtRGa,245773,Still Ghetto,0.492,0.536,0.184,-8.804,78.935,0.513,0.649,0.132
3420,54,57,Jill Scott,spotify:track:6lXpxDeRANU6bsTMN4j5aV,spotify:artist:6AVLthptCPhfrxlHadOBJD,He Loves Me (Lyzel In E Flat),spotify:album:2lF5mGt41A5MWhkP0vwAfd,661307,Jill Scott Live In Paris,0.298,0.778,0.717,-5.121,124.717,0.132,0.382,0.148
3421,54,58,John Legend,spotify:track:1U0OMWvR89Cm20vCNar50f,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,Quickly,spotify:album:11sKu4dBGvmEZTuVw9EC9A,222667,Evolver,0.231,0.701,0.203,-4.345,99.991,0.77,0.736,0.1
3422,54,59,Alicia Keys,spotify:track:53l3DXJeu5Z6HdDe34kyWu,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,I Need You,spotify:album:0neqylYFL6s6Ikdf3UFmUo,309813,As I Am,0.0974,0.622,0.135,-7.563,92.881,0.337,0.525,0.0496
3423,54,60,Maxwell,spotify:track:1gWFuF1aCfnjonAdyDfV7Y,spotify:artist:2AOt5htsbtyaHd5Eq3kl3j,Stop the World,spotify:album:1cXFSOdjxmS13cOTtnNQAo,236067,BLACKsummers'night (2009),0.27,0.538,0.089,-8.478,120.027,0.515,0.73,0.07
3424,54,61,Floetry,spotify:track:17SLKNcZHfggqIkVHD08e5,spotify:artist:0un6YenPxWZ2VW4aFGMupM,Butterflies - Demo/Album Version,spotify:album:37dLqaW3KP18Aeqesq0Exi,243440,Floetic,0.264,0.644,0.116,-4.825,89.968,0.662,0.708,0.238
3425,54,62,Floetry,spotify:track:6GgR9bNIsx1LocYnI6w35F,spotify:artist:0un6YenPxWZ2VW4aFGMupM,Hello,spotify:album:37dLqaW3KP18Aeqesq0Exi,248933,Floetic,0.202,0.365,0.306,-8.681,109.984,0.51,0.782,0.187
3426,54,63,Anthony Hamilton,spotify:track:2oMSXWFg1YuwFmJ4vjK57Q,spotify:artist:2DzRMyWgjuMbYvt5BLbpCo,I'll Wait (To Fall In Love),spotify:album:545a3sdz0JkH85iYFZPiR4,255253,Back To Love (Deluxe Version),0.208,0.583,0.0938,-5.513,134.217,0.493,0.732,0.0526
3427,54,64,Dwele,spotify:track:0qFbIlStVP8ko2ZQOj2sSQ,spotify:artist:7u6LfVyYpEzMpHLL7jTyvU,Subject,spotify:album:44knvMChf7CE5Jkg636gXy,241933,Subject,0.0845,0.409,0.0917,-10.014,91.923,0.556,0.807,0.201
3428,54,65,Chrisette Michele,spotify:track:3oQ5kA2PGJlztciJk3SKA0,spotify:artist:3YJMzGjAm245zwJooY7PEj,Epiphany (I'm Leaving),spotify:album:4aIivYvBovLqNbsbBB4UuN,208600,Epiphany,0.304,0.676,0.5,-4.556,163.021,0.391,0.727,0.25
3429,54,66,Chrisette Michele,spotify:track:1yl72SSJSsjXJRX0CFRIQe,spotify:artist:3YJMzGjAm245zwJooY7PEj,What You Do,spotify:album:4aIivYvBovLqNbsbBB4UuN,202107,Epiphany,0.406,0.621,0.108,-5.621,85.469,0.709,0.677,0.0362
