,pid,pos,artist_name,track_uri,artist_uri,track_name,album_uri,duration_ms,album_name,acousticness,energy,liveness,loudness,tempo,valence,danceability,speechiness
572,8,21,Kid Rock,spotify:track:5rX6C5QVvvZB7XckETNych,spotify:artist:7dOBabd5O4CvKrg4iriHTM,All Summer Long,spotify:album:2xChdOg0PvxzHzE1BooUpI,297587,Rock N Roll Jesus,0.0212,0.864,0.0956,-3.629,102.997,0.887,0.7,0.0283
573,8,22,Jet,spotify:track:5u6fnmRO5V0PTl5M2Eekeu,spotify:artist:5ypxebeHEIXjMtJb17uJlI,Cold Hard Bitch,spotify:album:6NrLpQCPYrNS3kVWxDgIlg,243200,Get Born,0.000219,0.895,0.106,-3.972,130.327,0.357,0.458,0.0681
574,8,23,Led Zeppelin,spotify:track:0QwZfbw26QeUoIy82Z2jYp,spotify:artist:36QJpDe2go2KgaRleHCDTp,Good Times Bad Times,spotify:album:3ycjBixZf7S3WpC5WZhhUK,166267,Led Zeppelin,0.0382,0.717,0.0818,-9.192,93.584,0.753,0.476,0.0949
575,8,24,Led Zeppelin,spotify:track:3MODES4TNtygekLl146Dxd,spotify:artist:36QJpDe2go2KgaRleHCDTp,Ramble On,spotify:album:70lQYZtypdCALtFVlQAcvx,263333,Led Zeppelin II,0.072,0.607,0.225,-11.367,98.429,0.886,0.468,0.0336
576,8,25,NIHILS,spotify:track:1f5hAWgFR8DIt4aAhCSTtO,spotify:artist:0O7NhieDairfQvi9jr66Cx,Help Our Souls,spotify:album:6LMrUZBHbvjfzjTVNS74Ws,199941,Help Our Souls,0.379,0.852,0.153,-3.806,174.084,0.531,0.528,0.0984
577,8,26,The Kinks,spotify:track:00xR9dHhuaNznqB4FSzOlr,spotify:artist:1SQRv42e4PjEYfPhS0Tk9E,You Really Got Me - Mono Mix,spotify:album:0fT3ySwzj1bPUWINB07MoI,133933,Kinks,0.0995,0.959,0.1,-3.822,137.377,0.961,0.567,0.102
578,8,27,The Kinks,spotify:track:5gmMa8nwzrkcPbHzSW3azN,spotify:artist:1SQRv42e4PjEYfPhS0Tk9E,All Day and All of the Night,spotify:album:0fT3ySwzj1bPUWINB07MoI,142227,Kinks,0.247,0.915,0.0613,-5.062,136.345,0.71,0.563,0.08
579,8,28,Pentatonix,spotify:track:07dToDcXIMiiyfrEvNk9Sv,spotify:artist:26AHtbjWKiwYzsoGoUZq53,Radioactive,spotify:album:6Y5v0X5EMcwy92utQNmO1u,226440,"PTX, Vols. 1 & 2 (Japan Edition)",0.49,0.594,0.298,-7.642,134.99,0.464,0.505,0.0695
580,8,29,Lindsey Stirling,spotify:track:0isNcoafH7FNeL9aECWthp,spotify:artist:378dH6EszOLFShpRzAQkVM,Don't Let This Feeling Fade,spotify:album:2gyNXQpPMdIfEqrYd2mK6U,216686,Brave Enough,0.00772,0.866,0.0589,-4.088,116.955,0.559,0.641,0.0743
581,8,30,Dropkick Murphys,spotify:track:0feUtqIZb2P9Q8HW8tLcXx,spotify:artist:7w9jdhcgHNdiPeNPUoFSlx,Rose Tattoo,spotify:album:0Nawik6h8ZAtiao1Wc2jo6,306520,SIGNED and SEALED in BLOOD,0.0237,0.911,0.372,-2.053,108.042,0.635,0.511,0.0357
582,8,31,The Chainsmokers,spotify:track:6O6M7pJLABmfBRoGZMu76Y,spotify:artist:69GGBxA162lTqCwzJG5jLp,Roses,spotify:album:3ShQFl9FladFKlonwPGZFc,225800,The Chainsmokers- Japan Special Edition,0.0361,0.806,0.244,-7.602,100.033,0.347,0.716,0.0466
583,8,32,Kaleo,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,spotify:artist:7jdFEYD2LTYjfwxOdlVjmc,Way Down We Go,spotify:album:4he4SQup02hEIQdwhZlZlk,213707,A/B,0.579,0.505,0.104,-8.022,163.255,0.337,0.489,0.117
584,8,33,David Bowie,spotify:track:7IBfmCrfaR3SLVemWhsucQ,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,Space Oddity - 1999 Remastered Version,spotify:album:2LQYvrh5jOxAAZjiBX3f2b,316333,Space Oddity,0.0169,0.423,0.365,-12.902,136.205,0.457,0.31,0.0324
585,8,34,Silversun Pickups,spotify:track:3XLboRnBXwq30E2vbf3IrO,spotify:artist:6qyi8X6MdP1lu6B1K6yh3h,Nightlight,spotify:album:02gH963ro23jvFuWkBds0s,292293,Better Nature,0.139,0.857,0.116,-5.814,125.993,0.397,0.599,0.04
586,8,35,Highly Suspect,spotify:track:7yoBjKO6cCnK3zV8gr1k4e,spotify:artist:2pqd3HsfsvcBGtHvPOg6eg,Lydia,spotify:album:7wGLeeJt18EBjc181FP2cM,242560,Mister Asylum,0.00933,0.706,0.474,-4.652,127.884,0.512,0.417,0.0945
587,8,36,Arctic Monkeys,spotify:track:3rq5w4bQGigXOfdN30ATJt,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Do I Wanna Know?,spotify:album:6645HGh7ZOZSUTpqW9iYLR,272394,AM,0.186,0.537,0.202,-7.588,85.014,0.432,0.55,0.0325
588,8,37,Arctic Monkeys,spotify:track:48q0vSHcJdhK3IiXH8C5WJ,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Why'd You Only Call Me When You're High?,spotify:album:6645HGh7ZOZSUTpqW9iYLR,161124,AM,0.0383,0.64,0.16,-6.517,92.03,0.785,0.691,0.0408
589,8,38,Arctic Monkeys,spotify:track:29tzJGvqJPTAFs6LXmsHoA,spotify:artist:7Ln80lUS6He07XvHI8qqHH,R U Mine?,spotify:album:6645HGh7ZOZSUTpqW9iYLR,201726,AM,0.00541,0.776,0.341,-5.665,96.98,0.607,0.492,0.0323
590,8,39,Arctic Monkeys,spotify:track:6xOGRfEr41CdiSc3ifLels,spotify:artist:7Ln80lUS6He07XvHI8qqHH,No. 1 Party Anthem,spotify:album:6645HGh7ZOZSUTpqW9iYLR,243132,AM,0.358,0.685,0.093,-5.552,114.959,0.594,0.509,0.0302
591,8,40,T. Armour,spotify:track:4xtRlWLZpizKNwcMewvHX0,spotify:artist:0QsJAgsxZ7c59ySOonUyEx,Born 2 Run,spotify:album:3OZj58KZWqr5HffRzoZ9to,178537,Born 2 Run,0.63,0.916,0.685,-4.926,81.964,0.889,0.681,0.275
592,8,41,Bishop Briggs,spotify:track:0TGTE9TEh9qzuFwmtRNICn,spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e,River,spotify:album:3mN4QrBX6pOg0LcdhzT5Bi,214280,Bishop Briggs,0.274,0.484,0.0874,-6.707,62.493,0.561,0.726,0.0477
593,8,42,AJR,spotify:track:2pwnEzgIzYL4AOw4ousjkB,spotify:artist:6s22t5Y3prQHyaHWUN1R1C,Let the Games Begin,spotify:album:1qrqSSrDtAaA4fINxD0vtE,201004,Let the Games Begin,0.127,0.698,0.118,-5.084,135.023,0.573,0.664,0.067
594,8,43,Ashtin Larold,spotify:track:1LesYc7baUAE40745uremy,spotify:artist:5IEv10kDPVFB23d7kXUZbn,G H O S T S,spotify:album:1Y9FfbmwTPpASIq18RBnfy,199706,G H O S T S,0.535,0.267,0.0756,-19.645,113.024,0.177,0.848,0.093
595,8,44,EDEN,spotify:track:7j5DNclXXrNL4LPw59qcUK,spotify:artist:1t20wYnTiAT0Bs7H1hv9Wt,End Credits,spotify:album:5bbk7Mo2OiD6q5Bb52DIkC,240390,End Credits,0.588,0.505,0.0859,-5.104,171.352,0.314,0.435,0.147
596,8,45,Queen,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Bohemian Rhapsody - Remastered 2011,spotify:album:1TSZDcvlPtAnekTaItI3qO,354320,A Night At The Opera,0.271,0.404,0.3,-9.928,71.105,0.224,0.414,0.0499
597,8,46,Adele,spotify:track:7GgQi7JTG4b6J4iEF4RTjF,spotify:artist:4dpARuHxo51G3z768sgnrY,Remedy,spotify:album:0K4pIOOsfJ9lK8OjrZfXzd,245427,25,0.891,0.305,0.169,-6.481,165.398,0.251,0.396,0.0387
598,8,47,Tom Petty and the Heartbreakers,spotify:track:5xS9hkTGfxqXyxX6wWWTt4,spotify:artist:4tX2TplrkIP4v05BNC903e,Mary Jane's Last Dance,spotify:album:6E2lDnV61v2HJaNCjLgOIg,272133,Greatest Hits,0.0267,0.669,0.153,-9.033,169.632,0.523,0.451,0.0651
599,8,48,Tom Petty and the Heartbreakers,spotify:track:7MRyJPksH3G2cXHN8UKYzP,spotify:artist:4tX2TplrkIP4v05BNC903e,American Girl,spotify:album:6TLTd0P2CUI0Q29AQ1LyFi,214733,Tom Petty & The Heartbreakers,0.448,0.824,0.366,-5.988,114.512,0.777,0.55,0.0334
600,8,49,Tom Petty and the Heartbreakers,spotify:track:17S4XrLvF5jlGvGCJHgF51,spotify:artist:4tX2TplrkIP4v05BNC903e,Learning To Fly,spotify:album:42G5ULkCRRl3crJMlg6eKd,242107,Into The Great Wide Open,0.206,0.766,0.362,-9.935,116.74,0.949,0.651,0.0299
601,8,50,Dolly Parton,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,spotify:artist:32vWCbZh0xZ4o9gkz4PsEU,Jolene,spotify:album:5DyOxuvdSmTSNAmkfcsBsj,161533,Jolene,0.566,0.537,0.131,-10.971,110.578,0.809,0.674,0.0363
602,8,51,Annie Lennox,spotify:track:3sesq9P6ndjuqaq5om7sxT,spotify:artist:5MspMQqdVbdwP6ax3GXqum,I Put A Spell On You,spotify:album:1REqQsUK0WRYQVzsmdsj04,212047,Nostalgia,0.419,0.355,0.126,-7.99,174.034,0.291,0.568,0.0359
603,8,52,Joshua Radin,spotify:track:2ZaYFNn1YQuLSVdHhanr4Q,spotify:artist:7omzannyG2lfDqP5xyZo34,Only You,spotify:album:3kJxji4lJkuzZJSTWFbNnG,149013,We Were Here,0.362,0.255,0.0841,-14.844,98.088,0.831,0.545,0.0311
604,8,53,B.o.B,spotify:track:28GUjBGqZVcAV4PHSYzkj2,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,So Good,spotify:album:7qqCw47pAWFzhwTpVRd0zE,213253,Strange Clouds,0.0403,0.9,0.219,-5.02,85.51,0.591,0.66,0.14
605,8,54,Colbie Caillat,spotify:track:1lkvpmrCaXK8QtliFDcHBO,spotify:artist:6aZyMrc4doVtZyKNilOmwu,Bubbly,spotify:album:7a8mrq83VEf0PoFh6pvtsb,196227,Coco,0.594,0.477,0.115,-6.681,127.866,0.257,0.688,0.036
606,8,55,Phish,spotify:track:5dVtj4IAnYSrI3jVfIFIaC,spotify:artist:5wbIWUzTPuTxTyG6ouQKqz,Farmhouse,spotify:album:63pJMk3S5vS5e8wrInkDhi,242040,Farmhouse,0.209,0.743,0.0974,-6.574,143.993,0.567,0.447,0.0282
607,8,56,Phish,spotify:track:0Y5WpxWZrLpHz08rfAjyfF,spotify:artist:5wbIWUzTPuTxTyG6ouQKqz,The Line,spotify:album:71rWiIvY1Cv0ses3sZjQC6,321480,Fuego,0.385,0.615,0.0716,-7.201,112.412,0.474,0.677,0.0331
608,8,57,Phish,spotify:track:12gHzpb83V2Eh6D2sKUPlU,spotify:artist:5wbIWUzTPuTxTyG6ouQKqz,Heavy Things,spotify:album:63pJMk3S5vS5e8wrInkDhi,255800,Farmhouse,0.19,0.875,0.303,-6.795,116.141,0.773,0.571,0.0332
609,8,58,The Turtles,spotify:track:5sRPMmQV21r5FhNZSxzZ0O,spotify:artist:2VIoWte1HPDbZ2WqHd2La7,Elenore - Remastered,spotify:album:1DziuBHxN8v1wplkT81ja8,149280,The Battle of the Bands (Deluxe Version),0.616,0.586,0.522,-9.597,123.288,0.864,0.634,0.04
610,8,59,The Beach Boys,spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,spotify:artist:3oDbviiivRWhXwIE8hxkVV,Wouldn't It Be Nice - 2000 - Remaster,spotify:album:6GphKx2QAPRoVGWE9D7ou8,153240,Pet Sounds,0.718,0.629,0.129,-7.056,124.511,0.72,0.392,0.0335
611,8,60,The Who,spotify:track:2djoYMtTc6eMRVDJ5oEuxm,spotify:artist:67ea9eGLXYMsO2eYQRui3w,I Can See For Miles,spotify:album:5aexsAqRIZhM7wWeAoSOcZ,248619,The Who Sell Out,0.0454,0.804,0.0745,-7.779,130.838,0.211,0.354,0.0944
612,8,61,The Easybeats,spotify:track:2CT08rpgdut8qQs7IAzMGi,spotify:artist:1pJEZXU2hJApJW3rM7LmMu,Friday On My Mind,spotify:album:2LTIOQBvQt6ubWJQiQSxS9,163293,Easy,0.38,0.991,0.0929,-1.101,95.105,0.51,0.374,0.0813
613,8,62,The Who,spotify:track:6awTbDHgM907tGecNQYPaV,spotify:artist:67ea9eGLXYMsO2eYQRui3w,My Generation - Stereo Version,spotify:album:05XrdYLJKZgLnYUgWPyQ23,198707,My Generation,0.308,0.782,0.0775,-9.186,96.732,0.705,0.412,0.058
614,8,63,Florence + The Machine,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,spotify:artist:1moxjboGR7GNWYIMWsRjgG,Dog Days Are Over,spotify:album:2FgknX5e7fJlriQtxvpLhZ,251840,Lungs,0.0416,0.81,0.117,-5.315,149.954,0.245,0.492,0.0847
615,8,64,Jimi Hendrix,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,spotify:artist:776Uo845nYHJpNaStv1Ds4,All Along the Watchtower,spotify:album:5z090LQztiqh13wYspQvKQ,240800,Electric Ladyland,0.00255,0.805,0.0842,-6.237,113.253,0.564,0.438,0.0624
616,8,65,Jimi Hendrix,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,spotify:artist:776Uo845nYHJpNaStv1Ds4,Hey Joe,spotify:album:7rSZXXHHvIhF4yUFdaOCy9,210160,Are You Experienced,0.00603,0.768,0.0244,-5.695,169.492,0.532,0.346,0.0377
617,8,66,Jimi Hendrix,spotify:track:1Eolhana7nKHYpcYpdVcT5,spotify:artist:776Uo845nYHJpNaStv1Ds4,Little Wing,spotify:album:3uFZf8rykoHo7XMIQVYW6r,145747,Axis: Bold As Love,0.181,0.534,0.0547,-8.045,70.776,0.426,0.515,0.0768
618,8,67,Jimi Hendrix,spotify:track:5H6Jp0syB5yEPk7SWYdlmk,spotify:artist:776Uo845nYHJpNaStv1Ds4,The Wind Cries Mary,spotify:album:7rSZXXHHvIhF4yUFdaOCy9,200733,Are You Experienced,0.348,0.495,0.2,-10.508,80.086,0.339,0.499,0.0501
619,8,68,Stevie Ray Vaughan,spotify:track:1a2iF9XymafjRk56q7oCxo,spotify:artist:5fsDcuclIe8ZiBD5P787K1,Pride and Joy,spotify:album:1AL5oXZRtTc8PyhcTwg4xQ,219587,Texas Flood (Legacy Edition),0.0274,0.626,0.106,-11.821,126.877,0.743,0.427,0.0385
620,8,69,Taj Mahal,spotify:track:4uIHPormmUH31qyjP7CU4d,spotify:artist:1aTDTChWWyiJH3SEnYrdVp,Statesboro Blues,spotify:album:0kEaFupzvrGdcczROS519i,178973,Taj Mahal,0.0764,0.481,0.127,-9.88,117.087,0.767,0.673,0.0488
621,8,70,Lindsey Stirling,spotify:track:0z9UTMWoBnFsXBJSuOGZLf,spotify:artist:378dH6EszOLFShpRzAQkVM,Crystallize,spotify:album:7sn5FOj3BGqYM61TsPYXDg,258800,Lindsey Stirling,0.00103,0.624,0.104,-8.249,139.94,0.0674,0.448,0.0314
622,8,71,Lynyrd Skynyrd,spotify:track:5EWPGh7jbTNO2wakv8LjUI,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,Free Bird,spotify:album:6DExt1eX4lflLacVjHHbOs,547107,Pronounced' Leh-'Nerd 'Skin-'Nerd,0.0765,0.844,0.084,-8.121,118.158,0.351,0.252,0.0572
623,8,72,Arizona Zervas,spotify:track:5lHmAwW6JbhlpFDoZnVT2c,spotify:artist:0vRvGUQVUjytro0xpb26bs,Changes,spotify:album:6rMu2hypClqw8rngSobrZo,162612,Changes,0.401,0.558,0.142,-2.618,86.047,0.893,0.754,0.0459
624,8,73,B.o.B,spotify:track:6cbVp9abjjESjHgqjM1bWm,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,Roll Up (feat. Marko Penn),spotify:album:0OS8DSHetuhfPww1t4aNkO,168632,Roll Up (feat. Marko Penn),0.513,0.453,0.102,-8.17,108.991,0.614,0.825,0.0451
625,8,74,B.o.B,spotify:track:5oBzet0pFpm9tEz5pUmdK1,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,Chandelier (feat. Lauriana Mae) - feat. Lauriana Mae,spotify:album:7qqCw47pAWFzhwTpVRd0zE,240080,Strange Clouds,0.011,0.75,0.125,-4.622,113.473,0.568,0.701,0.0456
626,8,75,B.o.B,spotify:track:6lV2MSQmRIkycDScNtrBXO,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,Airplanes (feat. Hayley Williams of Paramore) - Explicit Album Version,spotify:album:7apLPYT8szV1IqTxyVSy5P,180480,B.o.B Presents: The Adventures of Bobby Ray,0.11,0.867,0.0368,-4.285,93.033,0.377,0.66,0.116
627,8,76,B.o.B,spotify:track:38XFebqKBhqHgNzuRzE0uR,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,Plain Jane,spotify:album:5NsQCNMLdKVFF1DwOIK6wm,180642,Psycadelik Thoughtz,0.55,0.473,0.0997,-9.179,113.919,0.242,0.784,0.0363
628,8,77,B.o.B,spotify:track:5CuOL0ThWAr7bmKLN6Fikt,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,Have Nots,spotify:album:5NsQCNMLdKVFF1DwOIK6wm,213913,Psycadelik Thoughtz,0.318,0.779,0.208,-6.562,146.021,0.405,0.557,0.0478
629,8,78,B.o.B,spotify:track:3r9bgSJlJz2zlevcBRYXko,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,Both Of Us (feat. Taylor Swift) - feat. Taylor Swift,spotify:album:7qqCw47pAWFzhwTpVRd0zE,216120,Strange Clouds,0.0213,0.722,0.207,-7.088,125.091,0.0483,0.677,0.0522
630,8,79,B.o.B,spotify:track:4znJLBeXcOzPUg2mm5LfZV,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,John Doe (feat. Priscilla),spotify:album:3saKPeRS27JyiB3kIkEcDX,212006,Underground Luxury,0.239,0.697,0.062,-7.083,120.132,0.487,0.722,0.0404
631,8,80,Marty Grimes,spotify:track:4krw2gEus4YJu5wlzUdhth,spotify:artist:5PTrX29vKxqFe59hnYb8hx,The Weekend (feat. Meta4),spotify:album:5X4YV5kcuqqB03Ta1FMsz3,302800,Through The Smoke,0.084,0.705,0.0646,-5.242,75.036,0.153,0.72,0.0848
632,8,81,Lance Grey,spotify:track:1wYfHgPxzoZTeur1EqTB7B,spotify:artist:1kyr9txVAIgGHqeiK4WIgk,High Life (feat. Dutch Melrose),spotify:album:3ymx7blypXwqXMxFLui2JO,212074,High Life (feat. Dutch Melrose),0.0014,0.831,0.2,-7.97,94.093,0.444,0.629,0.0546
633,8,82,Guns N' Roses,spotify:track:7D5n2kpYH2WSqIyEO9MeXf,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Patience,spotify:album:1RCAG3LrDwYsNU5ZiUJlWi,354400,G N' R Lies,0.711,0.266,0.124,-14.465,120.459,0.372,0.457,0.0313
634,8,83,Twenty One Pilots,spotify:track:5cbpoIu3YjoOwbBDGUEp3P,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Car Radio,spotify:album:2r2r78NE05YjyHyVbVgqFn,267720,Vessel,0.098,0.519,0.0855,-7.355,129.972,0.612,0.766,0.0366
635,8,84,Twenty One Pilots,spotify:track:4rfaoyaZvNa60cj3OKSQV9,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Migraine,spotify:album:2r2r78NE05YjyHyVbVgqFn,239015,Vessel,0.11,0.678,0.246,-6.52,173.995,0.409,0.69,0.154
636,8,85,Twenty One Pilots,spotify:track:4IN3imzEuTsiHO6tOwDQu5,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Trapdoor,spotify:album:1Fexc96V24RL17Ko9VXUOM,277013,Twenty One Pilots,0.149,0.625,0.161,-8.213,149.927,0.317,0.55,0.0399
637,8,86,G-Eazy,spotify:track:7xmCwWVmWBawnIzRUdg3Nr,spotify:artist:02kJSzxNuaWGqwubyUba0Z,Marilyn (feat. Dominique Le Jeune),spotify:album:1wRnE3zgCE5oY28pzmlsqe,196216,Must Be Nice,0.131,0.641,0.273,-7.274,115.534,0.156,0.435,0.104
638,8,87,The Beatles,spotify:track:3VbGCXWRiouAq8VyMYN2MI,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Love Me Do - Remastered,spotify:album:3KzAvEXcqJKBF97HrXwlgf,141693,Please Please Me,0.386,0.829,0.227,-6.228,147.997,0.744,0.52,0.0806
639,8,88,ATO,spotify:track:5QeX8rGXDY7HC8QJMd5CtC,spotify:artist:4KoNbDwbCK9D04dSmYG93E,HEAVEN (feat. EDEN),spotify:album:5O0vKYB5ujgUigeioY1Iiu,442058,Man of the House,0.608,0.877,0.194,-5.042,105,0.414,0.516,0.462
640,8,89,David Bowie,spotify:track:0pQskrTITgmCMyr85tb9qq,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,Starman - 2012 Remastered Version,spotify:album:48D1hRORqJq52qsnUYZX56,254293,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars,0.166,0.45,0.54,-10.298,100.456,0.55,0.486,0.0267
641,8,90,David Bowie,spotify:track:2EC9IJj7g0mN1Q5VrZkiYY,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,Rebel Rebel - 2016 Remastered Version,spotify:album:72mfhbEsMtXR6s7v9UhKe3,274747,Diamond Dogs,0.209,0.686,0.282,-15.648,125.988,0.464,0.635,0.053
642,8,91,The Rolling Stones,spotify:track:1dv3ePjze9tPq2pk8eWJdR,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,Gimme Shelter,spotify:album:0c78nsgqX6VfniSNWIxwoD,270773,Let It Bleed,0.463,0.616,0.173,-8.128,118.65,0.509,0.63,0.0309
643,8,92,John Lennon,spotify:track:7pKfPomDEeI4TPT6EOYjn9,spotify:artist:4x1nvY2FN8jxqAFA0DA02H,Imagine - 2010 - Remaster,spotify:album:0xzaemKucrJpYhyl7TltAk,187867,Imagine,0.907,0.257,0.0935,-12.358,75.752,0.169,0.547,0.0252
644,8,93,Red Hot Chili Peppers,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Under The Bridge,spotify:album:30Perjew8HyGkdSmqguYyg,264307,Blood Sugar Sex Magik,0.0576,0.345,0.141,-13.496,84.581,0.458,0.559,0.0459
645,8,94,Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,The Pretender,spotify:album:3ilXDEG0xiajK8AbqboeJz,269373,"Echoes, Silence, Patience & Grace",0.000917,0.959,0.028,-4.04,172.984,0.365,0.433,0.0431
646,8,95,Red Hot Chili Peppers,spotify:track:2aibwv5hGXSgw7Yru8IYTO,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Snow (Hey Oh) - Hey Oh Album Version,spotify:album:7xl50xr9NDkd3i2kBbzsNZ,335067,Stadium Arcadium,0.127,0.895,0.141,-3.682,104.458,0.625,0.432,0.0504
647,8,96,Red Hot Chili Peppers,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Can't Stop,spotify:album:6deiaArbeoqp1xPEGdEKp1,269000,By The Way,0.0179,0.938,0.167,-3.442,91.455,0.875,0.618,0.0456
648,8,97,Red Hot Chili Peppers,spotify:track:64BbK9SFKH2jk86U3dGj2P,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Otherside,spotify:album:2Y9IRtehByVkegoD7TcLfi,255373,Californication,0.00316,0.795,0.0756,-3.265,123.229,0.513,0.458,0.0574
649,8,98,U2,spotify:track:5Dl8u1A9zjzfeayn87o3DK,spotify:artist:51Blml2LZPmy7TTiAg47vQ,All Because Of You,spotify:album:2nPJlUlcyQ24e1VdayD6TT,219053,How To Dismantle An Atomic Bomb,0.00262,0.911,0.0925,-2.749,134.057,0.486,0.303,0.0531
650,8,99,R.E.M.,spotify:track:2wVXSc0IrQVodHESUxVUJA,spotify:artist:4KWTAlx2RvbpseOGMEmROg,Losing My Religion,spotify:album:68p5SQdcakYH65NEjiF6t4,268427,Out Of Time,0.174,0.852,0.1,-4.996,125.632,0.807,0.664,0.029
651,8,100,Led Zeppelin,spotify:track:5CQ30WqJwcep0pYcV4AMNc,spotify:artist:36QJpDe2go2KgaRleHCDTp,Stairway To Heaven,spotify:album:44Ig8dzqOkvkGDzaUof9lK,482830,Led Zeppelin IV,0.58,0.34,0.116,-12.049,82.433,0.197,0.338,0.0339
652,8,101,Pink Floyd,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Wish You Were Here,spotify:album:0bCAjiUamIFqKJsekOYuRw,334744,Wish You Were Here,0.735,0.262,0.832,-15.73,122.883,0.375,0.481,0.0414
653,8,102,Pink Floyd,spotify:track:5HNCy40Ni5BZJFw1TKzRsC,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Comfortably Numb,spotify:album:5Dbax7G8SWrP9xyzkOvy2F,382297,The Wall,0.15,0.366,0.0837,-12.595,127.167,0.171,0.472,0.0286
654,8,103,Creedence Clearwater Revival,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,spotify:artist:3IYUhFvPQItj6xySrBmZkd,Fortunate Son,spotify:album:31q47gQszFt0CddSyMksgO,140773,Willy And The Poor Boys,0.201,0.663,0.152,-7.516,132.77,0.663,0.64,0.0374
655,8,104,Creedence Clearwater Revival,spotify:track:2LawezPeJhN4AWuSB0GtAU,spotify:artist:3IYUhFvPQItj6xySrBmZkd,Have You Ever Seen The Rain?,spotify:album:372cMadhAGlNuDnc8TssqF,160133,Pendulum,0.0664,0.697,0.133,-7.028,116.109,0.774,0.741,0.0277
656,8,105,Lynyrd Skynyrd,spotify:track:4CJVkjo5WpmUAKp3R44LNb,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,Sweet Home Alabama,spotify:album:5rtOJsiDDjA9V5306cyTRS,281147,Second Helping,0.181,0.605,0.118,-12.013,97.782,0.886,0.597,0.0255
657,8,106,Zeale feat. Justin Furstenfeld,spotify:track:52QLeW0S1iz9fhUIzfTCaN,spotify:artist:4ibfqbq7hArhj3XL89712u,Invisible Prisons,spotify:album:6OThbdrYHy55i40i17658K,243507,FRNZ & FNGZ,0.124,0.936,0.184,-4.563,112.876,0.319,0.59,0.0781
658,8,107,Watsky,spotify:track:54T03oRpJn36vaglmAgcGw,spotify:artist:3mJ9GlkLzj8Ka7Z7EQaCMi,Tiny Glowing Screens Part 2,spotify:album:2zgb2l9pexGdZkM5pGuwb9,164827,Cardboard Castles,0.895,0.709,0.11,-10.076,72.483,0.403,0.593,0.743
659,8,108,Lana Del Rey,spotify:track:4uhSo9cVBVpdDCNxf4MBaP,spotify:artist:00FQb4jTyendYWaN8pK0wa,Gods & Monsters,spotify:album:5VoeRuTrGhTbKelUfwymwu,237640,Born To Die - The Paradise Edition,0.00193,0.725,0.22,-6.463,189.767,0.339,0.352,0.0656
660,8,109,U2,spotify:track:47dKd4opEgipcKYEQm4CX4,spotify:artist:51Blml2LZPmy7TTiAg47vQ,Song For Someone,spotify:album:6wQXpkptAIZPzNf5H0SA10,226763,Songs Of Innocence,0.182,0.487,0.426,-9.709,104.996,0.36,0.568,0.0257
